Time_Taken,Failed_Attempts,IP_Change,Typing_Speed,Device_Type,Browser_Type,Login_Hour,Weekend_Login,Anomaly
7.052256887588657,1,0,63.568244182219125,1,0,13,0,0
28.100291350855123,3,1,43.447996074640415,0,1,13,1,1
7.158455908938307,1,0,87.45084865093818,0,0,14,0,0
15.047323441041446,3,1,44.9638494709817,0,2,13,1,1
4.692673527532946,0,0,65.5481360183359,1,1,9,0,0
2.379116919979725,0,0,67.63014751103749,0,0,10,0,0
6.125929783156856,0,0,73.45086647316822,1,0,13,1,0
25.42951427684264,3,1,44.20425483047789,0,2,8,1,1
1.0854644769282293,0,0,70.33080169315159,0,1,8,1,0
3.8959952910418663,0,0,67.22165398298905,0,0,21,0,0
9.0123889043577,1,0,68.37858340974752,0,1,19,0,0
1.8737733397694198,0,0,64.33814542740119,0,0,15,0,0
1.7797552258892337,0,0,63.25609397423354,0,0,18,0,0
6.293115303790152,0,0,99.9618318586069,1,1,6,0,0
1.9072492888972348,0,0,94.0383781212617,0,0,15,0,0
1.1359071537422676,0,0,81.83983366869589,0,1,9,0,0
8.613843558013103,0,0,71.2389247095151,0,0,15,0,0
3.376743786723043,2,0,93.93082523195608,0,2,13,0,0
8.452645766633694,0,0,93.37132755072264,1,0,14,0,0
7.0846296059034914,1,0,83.87287996308982,0,0,10,1,0
8.411805045261886,0,0,98.39321515863867,0,1,12,1,0
9.98205079903267,0,0,96.7159144155175,0,1,10,0,0
3.251682599245465,0,0,67.82952768554544,0,0,10,0,0
3.2666803023569786,1,0,71.11780622697293,1,1,12,1,0
9.049357843506494,0,0,64.93603607539275,1,1,17,0,0
4.324217133277228,0,0,71.72510791984487,0,0,15,1,0
7.401054500208424,0,0,78.07887130149743,0,1,9,1,0
5.139722240907639,1,0,98.35602550781624,0,1,16,0,0
1.5522837717522096,0,0,83.48552770335677,0,1,16,0,0
29.150037694858792,3,1,47.598062764361934,0,0,14,1,1
8.308413233970285,0,0,89.64690351115703,1,1,10,0,0
3.209123554203768,0,0,64.7677485619586,0,2,17,0,0
28.75588816051156,3,1,25.395133897534592,1,0,1,0,1
2.110107688110932,0,0,74.24289562224374,1,0,9,0,0
6.264181937887328,0,0,75.88019521820061,0,1,19,0,0
3.9120233127402897,0,0,82.0203234197599,0,0,9,0,0
2.6304141198630604,1,0,67.56180779399612,0,1,17,0,0
6.885440978856681,0,0,95.82051042849571,1,1,20,0,0
15.90111699477554,3,1,32.05468881784416,1,0,10,1,1
2.850224381612102,1,0,67.44099600790402,0,1,18,0,0
8.969484326090395,0,0,87.45892372039337,0,1,15,0,0
7.867324988161666,0,0,72.0958486878199,0,1,21,0,0
4.082978692076809,0,0,99.31583961452186,0,2,15,0,0
24.475768598758158,4,1,28.275878871900886,0,0,20,0,1
2.262002095119859,1,0,81.97641057908662,0,0,7,0,0
6.484562872782577,1,0,90.74028708248693,1,0,16,1,0
4.954258982066348,1,0,76.40077362905558,0,1,20,0,0
9.964612163592511,2,0,93.67745489664676,0,2,8,0,0
15.052069136703267,3,1,38.791559551107206,1,2,5,1,1
7.642535792561782,0,0,76.21793339594205,0,0,21,1,0
7.348647404285066,0,0,71.60092194268503,0,0,11,1,0
1.8121089155664436,0,0,96.66694472376034,1,1,7,0,0
3.6692479822340576,0,0,93.9563941294933,0,1,15,0,0
8.147350152664156,1,0,86.21675553969298,1,2,8,0,0
4.834112158306362,0,0,89.13319873452755,0,1,13,1,0
4.528545174152553,0,0,74.48698922114687,0,1,17,0,0
7.946995475596423,1,0,86.91771844616173,0,1,21,0,0
3.111822604253406,0,0,73.26451608249583,1,2,14,0,0
6.967287968910664,0,0,78.462945795154,0,0,20,1,0
4.3739046722980515,0,0,77.22002539494041,0,1,14,1,0
8.003884973328827,0,0,87.34316618344414,0,1,21,1,0
8.894406623878556,1,0,70.9044375301957,0,2,19,1,0
1.4601788454477123,0,0,60.60187648765396,0,0,20,0,0
28.30216199881665,4,1,33.615959620435376,1,0,6,0,1
6.332933776744743,0,0,93.11209087365333,0,0,14,1,0
22.779370785569824,3,1,35.03917663378362,1,1,17,1,1
1.6776363147453024,1,0,98.68224026199337,0,1,12,0,0
9.217233937689658,1,0,66.64320447469244,0,1,18,0,0
3.9228601615645284,0,0,87.4323015422799,0,2,12,0,0
26.102009010703476,3,1,25.130096962611322,1,1,17,0,1
6.0679109453901905,0,0,68.35506465378656,1,1,19,1,0
6.25120976777465,1,0,74.92299883023419,0,0,8,0,0
28.792909576777248,4,1,27.24889800889823,0,0,11,1,1
9.01069602810908,2,0,67.53708795492793,0,0,6,0,0
3.0455293686846283,0,0,69.97096710053347,0,1,15,0,0
3.002523409830912,0,0,91.2498546349866,1,1,17,0,0
8.771892176570907,1,0,66.92196317715924,0,1,19,0,0
8.035910811992531,0,0,90.25015021410586,1,1,13,0,0
27.8853315887387,4,1,31.079621651435538,0,1,8,1,1
7.274171658558057,0,0,80.1263684331156,0,0,19,0,0
15.512330076177946,3,1,46.984597464967244,1,2,0,0,1
9.701603486447691,0,0,61.21653208182118,0,1,17,1,0
17.889177567355674,4,1,21.165083683867188,0,1,15,1,1
2.5093496399348245,0,0,66.85442296269525,0,1,19,0,0
3.3662325056013036,1,0,89.39201219737025,0,2,20,0,0
9.767108471469513,0,0,60.85878045370326,1,1,19,0,0
4.564843984487695,2,0,66.26894988928966,0,1,7,1,0
2.7773390873559176,0,0,98.9264229547527,0,0,16,1,0
27.284832736639242,4,1,46.145814399285754,0,1,4,1,1
4.081249156118355,0,0,62.32225401916722,0,0,7,0,0
4.124883144787635,0,0,62.85202833604272,0,1,8,0,0
2.846515388356206,0,0,71.50714981072072,0,0,7,0,0
9.835664398266895,0,0,90.90859352394861,0,1,21,0,0
8.339915585749518,0,0,80.19913179616935,0,2,12,0,0
1.9396997100242546,0,0,64.86643961987636,1,1,7,0,0
1.881751096689945,0,0,62.6441557101259,0,1,12,0,0
7.837395853047575,0,0,62.38332737494556,0,0,14,1,0
8.038055891095802,0,0,77.87751350965067,0,1,17,0,0
8.930506925521104,0,0,78.94954891182874,0,0,15,0,0
16.615598180220797,3,1,39.134460236444724,0,0,23,0,1
8.147448832575325,0,0,61.67911364036127,0,2,20,1,0
15.060489172748028,3,1,22.900491527915026,0,0,6,1,1
6.893005832102916,1,0,73.60485460440232,1,2,19,0,0
2.504117007404917,0,0,94.89515783865352,0,1,7,0,0
9.72227882067048,0,0,71.86310356770382,0,1,13,0,0
4.696989562355057,1,0,83.23822083780098,0,1,6,1,0
2.429438266643151,0,0,84.24213180136178,0,0,18,0,0
6.897048411236954,0,0,92.70945353723434,0,0,10,1,0
8.771450226731567,1,0,73.55360475302915,0,0,20,0,0
15.354944373449003,3,1,40.238431988472804,1,1,17,1,1
24.14016442359526,3,1,27.02167553846907,1,0,21,1,1
7.025385932864015,0,0,79.39338111869266,0,0,19,0,0
5.059354280342116,2,0,83.69039245472348,0,1,19,0,0
1.9467954513833403,0,0,81.15073091993214,0,2,8,0,0
8.826138160054644,1,0,72.75992477879397,0,0,12,1,0
7.677071019210895,0,0,81.31076190085875,1,0,17,0,0
7.955704641515923,0,0,81.42117566557363,0,1,10,0,0
2.433038998413597,0,0,87.08708062329829,0,1,18,0,0
4.504809699098959,0,0,87.9388561369042,0,2,19,0,0
3.941713496489649,1,0,73.83943812442149,1,1,14,0,0
2.496898938026661,0,0,88.25520123525835,1,0,15,0,0
8.167931850713726,1,0,75.87727210675264,1,2,12,0,0
4.412665904540089,0,0,68.18261843300631,0,0,10,1,0
8.161271774283723,0,0,98.92291934648267,0,1,8,0,0
27.344035459246413,4,1,43.35397080015683,0,0,8,0,1
7.357161131536619,0,0,96.45699008934993,0,2,18,0,0
4.04399438900456,1,0,80.83115062987848,0,0,7,1,0
5.43859294978603,0,0,99.95265986391334,0,1,20,0,0
5.75606377874055,0,0,84.57069897808465,1,2,12,0,0
4.829774952338624,0,0,79.93033233167957,1,1,10,0,0
4.381332441568349,0,0,74.87448943645103,0,1,15,0,0
8.126153553822856,0,0,89.08114172072182,0,0,10,0,0
6.360533502304963,0,0,74.99152430405478,1,0,14,0,0
5.097815104768633,1,0,68.37156050877124,0,1,12,0,0
2.7508011454605463,0,0,98.8706492929332,0,1,17,0,0
9.107446528853528,1,0,69.39186891517053,0,1,19,0,0
3.2684678296049743,1,0,91.03337215715885,0,1,13,0,0
4.523592125378428,1,0,83.53482704324904,1,1,17,0,0
5.630120001260349,0,0,71.15768237783476,0,2,11,0,0
9.765903771557134,0,0,98.4094344469537,0,1,21,1,0
7.344107595295573,2,0,90.09570663832275,0,1,10,0,0
3.2772862744632207,0,0,75.99367338340873,0,1,12,0,0
5.88362773945216,1,0,80.07669079163253,0,0,12,0,0
6.922135512998736,0,0,75.53521448495987,0,1,8,0,0
4.373451367485392,2,0,68.02744139121573,0,2,11,0,0
22.776087731771963,4,1,45.88045328054403,0,1,6,1,1
2.6509096035405957,2,0,91.66626866146473,0,2,15,0,0
6.711999944155512,0,0,89.12033315825354,0,1,11,1,0
8.153102865678314,0,0,76.05912495040135,0,0,7,0,0
4.504019797582057,0,0,60.730868234790236,0,1,12,0,0
28.746159579543693,3,1,38.81755284567887,1,0,16,1,1
2.1996682749513496,2,0,64.53771541392402,0,0,14,0,0
2.397308468057909,0,0,68.2225321826952,0,0,15,0,0
3.371142117546973,2,0,94.93827012733998,0,1,20,0,0
21.78508082921195,3,1,37.277172224837045,1,1,9,1,1
3.4859523053693016,0,0,76.65452064051742,0,1,9,1,0
6.87937394346146,2,0,67.66709728648021,1,1,9,0,0
26.970655307689064,4,1,27.252350147461346,0,0,4,1,1
8.25901835163822,0,0,79.39283039608665,0,1,10,0,0
7.0536348526547155,0,0,80.80348270780499,0,0,16,0,0
5.593010336281022,0,0,65.78428311294252,0,0,21,0,0
3.6666601259559095,0,0,72.47928697424037,0,1,15,1,0
5.534354313360688,0,0,90.60562931793373,0,0,8,1,0
1.5028993403400965,0,0,83.0387892212211,0,1,17,0,0
3.5797168015608323,0,0,69.27886097330641,0,1,14,1,0
26.20904619486914,3,1,40.318544716052614,0,1,1,1,1
5.626342318282342,2,0,97.84951369127194,0,0,8,0,0
1.8265908640355475,0,0,66.5516465532539,0,1,14,0,0
2.981097428123835,1,0,87.4726394454886,0,2,19,0,0
7.7021123975775945,0,0,74.8391667228707,1,1,17,0,0
3.1449608511295244,0,0,65.49007926959709,0,1,19,1,0
8.398533409504388,1,0,74.16589077257534,0,0,8,0,0
1.533386868052109,0,0,65.95581620493675,0,1,10,0,0
3.2809875404390962,0,0,63.33632155399372,0,1,17,0,0
19.490647963475197,4,1,37.071521938023835,1,0,23,0,1
25.224930913525633,3,1,31.00669285831297,0,1,1,1,1
5.788029637183166,1,0,71.48811392632064,1,1,7,1,0
3.0838043660943764,0,0,84.61863733270967,0,0,13,0,0
2.4734431512234787,0,0,80.51293793561831,0,1,9,0,0
22.791995362554225,4,1,49.60374945870046,1,0,8,1,1
5.018941813459415,0,0,83.11359746654183,0,1,17,0,0
7.4858773321514755,1,0,61.651919921329885,1,1,20,0,0
4.115250208820125,0,0,89.88958454335057,0,1,8,0,0
7.439867103172903,0,0,91.68529023082681,0,1,18,0,0
1.3502002926714651,0,0,61.6072545787483,0,0,9,1,0
8.183795125156207,0,0,83.78323359577924,0,1,10,0,0
17.576454249115308,3,1,29.167974807172513,1,0,5,0,1
8.959290115422137,2,0,87.7036224485022,1,1,18,1,0
23.166507494927934,3,1,49.62499551183835,0,0,16,1,1
7.049066446842267,0,0,83.72225529662235,0,0,6,0,0
4.349229910529088,0,0,87.83448690790665,0,1,16,0,0
5.6559825921847,1,0,72.81490690766577,0,1,7,1,0
4.971133905155534,0,0,62.92924175460284,1,0,11,0,0
8.156285749150474,0,0,77.53489875941156,0,2,21,0,0
22.091647582845063,3,1,36.01497905284114,0,0,22,0,1
3.260135539691438,1,0,89.37158087766088,0,1,12,1,0
1.140616328494912,0,0,87.90543002277951,0,1,7,1,0
5.035794617625351,0,0,91.44655363510432,1,1,16,1,0
4.266643971111112,0,0,61.83588867071531,0,1,21,0,0
7.2739830119642885,1,0,87.9288347370083,0,0,16,0,0
2.0677514209027663,0,0,99.60055934988262,0,1,17,0,0
3.000830733547785,0,0,70.87921429770388,1,1,20,0,0
5.0088352551929445,1,0,96.88646877393501,0,1,10,1,0
2.248378784435065,0,0,93.41899443276053,0,0,9,0,0
17.148900284914188,3,1,40.2773291208014,1,0,13,1,1
6.552002504934324,1,0,62.3385991187102,0,2,14,1,0
22.406695322168208,4,1,34.2787478895973,1,1,7,1,1
16.19046543741247,4,1,20.51036535892556,0,1,6,1,1
7.020587611512131,0,0,67.20108555813057,0,1,13,0,0
5.799025628189005,0,0,88.09103673814383,0,1,6,1,0
9.64372509802209,0,0,74.26700766692834,0,1,10,1,0
7.980311845134648,0,0,97.52233081990767,0,2,7,0,0
5.769455676354063,0,0,86.34655627419097,0,1,14,0,0
3.7971841606556747,2,0,83.31524438362712,0,1,21,0,0
5.466144017936191,0,0,87.45167538297116,1,1,6,1,0
16.934122123655598,3,1,20.109158768222496,1,1,5,0,1
7.729990406283338,0,0,91.17006848526356,0,1,8,1,0
4.504624921231623,2,0,72.59484893191923,0,0,6,0,0
5.14662479757262,0,0,62.79288919850758,0,1,21,1,0
6.419324714859499,0,0,80.20682152166196,1,0,16,1,0
8.309547531342588,2,0,81.6301342409073,0,0,16,0,0
2.3178090081407934,0,0,94.58831544631316,0,1,20,0,0
1.8776960695317548,0,0,69.7342529073995,1,1,20,0,0
5.404477888349226,0,0,71.07586294597893,0,1,10,0,0
3.2441916565248574,1,0,90.46790874853752,0,0,8,0,0
18.93391070709597,3,1,31.394544179886452,1,2,12,0,1
7.526574175075645,0,0,65.15679047510228,0,2,16,0,0
1.7629090800306693,0,0,98.91325752545407,0,1,7,0,0
2.3159784253040225,0,0,83.64214529227752,0,2,13,0,0
7.597884551844899,1,0,98.06352800141616,0,2,16,0,0
2.5743249009777585,0,0,70.68137323659967,0,1,17,0,0
6.643623631226811,0,0,95.82057243698762,0,1,19,1,0
9.011625369162545,0,0,99.56239979253485,0,1,7,0,0
3.3366682373398593,1,0,97.1647790526128,0,1,9,0,0
1.0490766954459734,1,0,61.7130045094423,0,1,11,0,0
15.861096580022705,4,1,44.69637775876502,1,0,20,1,1
2.864996748154308,0,0,82.15314252346433,0,1,7,1,0
3.382927666781621,0,0,87.84937336475244,0,1,20,0,0
3.292163809132054,0,0,71.3601122650018,0,0,17,0,0
2.9696452980599384,0,0,72.09360620461493,0,1,12,1,0
3.4394302540016186,0,0,70.83763277942639,0,0,18,0,0
6.924065562361391,0,0,78.32460328565699,0,0,21,0,0
9.813306004621102,0,0,92.58866208560715,1,0,13,0,0
1.937221502941568,0,0,90.19825039255467,1,0,10,0,0
5.4499570951994425,1,0,98.42686917006593,0,1,19,0,0
9.053652799107317,2,0,66.01732925455711,0,2,9,0,0
3.074536964195536,0,0,76.77790554350085,0,2,18,0,0
20.871925673306038,4,1,45.54944255580833,0,1,19,0,1
3.568483543708151,1,0,85.27934522606103,0,1,13,0,0
23.44724875411028,4,1,49.35069205758302,1,0,23,1,1
3.5871053817480174,0,0,78.94888358637877,0,2,20,1,0
2.126571076129285,0,0,91.39712756975925,1,2,12,1,0
8.102219436986182,0,0,82.94303448649309,0,2,14,1,0
4.24431449102964,0,0,95.6455037457128,0,0,17,0,0
4.385212800980298,2,0,62.17926596376747,0,1,8,1,0
5.097673078562866,1,0,77.6726388811061,0,1,13,1,0
3.9585934998865593,2,0,66.86486312199251,1,1,14,0,0
7.317762459007253,0,0,80.50119597004621,0,1,11,0,0
4.849659295860407,0,0,70.62954353975464,0,1,17,0,0
3.4732047693137553,0,0,89.89846090310706,0,0,21,1,0
9.240839773818482,0,0,99.77811215217856,0,1,11,0,0
2.831316305422381,0,0,80.01133535969656,1,1,13,1,0
7.547504582194753,0,0,63.07041676898112,0,1,15,1,0
6.725634750337727,0,0,99.36371141987092,0,0,16,1,0
8.001012719293175,0,0,77.88518833990008,1,1,8,0,0
9.783376881884763,0,0,75.12878714465565,0,2,19,0,0
21.783574443561342,3,1,32.49377900515597,0,1,11,0,1
6.275583009325853,0,0,98.52312348291491,0,2,7,1,0
22.526898059775817,4,1,31.003808796173814,0,2,7,1,1
22.039970766147192,3,1,32.092482191749276,0,1,0,1,1
23.054619398623814,3,1,24.75028070607955,1,2,19,0,1
9.022453111715693,0,0,97.93836053807796,1,0,11,0,0
1.9377112812329926,0,0,61.885235377301385,0,0,10,0,0
5.828868364575284,1,0,99.37385266943407,0,0,11,1,0
1.6175454697701066,2,0,79.24162127182936,0,1,20,0,0
4.738747287059537,1,0,89.08377195016791,1,1,13,0,0
1.201011728995047,1,0,86.7972495133105,0,2,15,0,0
6.30976504849573,0,0,76.04888966532164,0,0,12,1,0
8.895892243176313,0,0,83.47456663754161,0,1,6,0,0
2.9806964951970025,0,0,64.73162462344577,0,1,12,1,0
3.0079769983887354,0,0,91.02391837223122,0,2,13,0,0
9.305263668789252,1,0,78.67788207110615,0,1,19,1,0
3.6505947453903174,0,0,73.0470210711576,0,1,20,0,0
1.8432200214559926,0,0,95.57295596196069,0,1,17,0,0
4.467583377603716,0,0,94.72607786119018,0,2,13,0,0
3.64516078270558,0,0,65.12036201691433,0,1,20,1,0
1.1698699483264794,1,0,98.47443411721262,0,2,15,0,0
9.507907492679628,0,0,97.90426228021155,1,1,20,0,0
17.843907345130557,3,1,28.26373577910017,1,0,11,1,1
1.409039884270567,1,0,90.78486259222403,0,0,15,0,0
2.353033066758718,0,0,79.10793965799667,1,2,16,0,0
9.075263360687675,0,0,82.95938508735605,1,0,18,0,0
3.8850082665164956,0,0,68.07659278003368,0,0,6,1,0
7.577919115708319,0,0,80.99118950827173,0,1,16,1,0
3.0022163328239806,1,0,80.52203862755242,0,1,7,1,0
6.076067884707863,0,0,65.01743077736438,0,2,18,1,0
8.047758625808353,0,0,72.07548205041788,0,2,11,0,0
3.7068329978512216,1,0,75.34565562081654,0,1,8,0,0
2.576104544991072,0,0,62.22249655658135,0,1,12,0,0
5.15925380405944,0,0,79.59762297407929,0,2,20,1,0
15.283358393863619,3,1,37.1042819499855,1,2,12,1,1
1.6784391268939067,0,0,65.0868525371886,0,1,13,0,0
5.083304002845358,1,0,91.76640531828885,0,1,19,0,0
2.659187651214457,0,0,64.18724879393008,0,2,20,1,0
1.413599483654977,1,0,93.12811750203018,0,1,8,1,0
4.632160313116381,0,0,65.66463931929808,0,2,21,0,0
6.369823577339647,0,0,67.14166295295419,0,1,12,0,0
2.8095456421049634,0,0,88.69489786733965,0,1,16,1,0
4.19285391767676,0,0,70.92758525453439,0,2,20,0,0
1.2845283917364212,1,0,91.48655697558303,1,0,20,1,0
4.212068296832005,1,0,83.39359711725098,0,1,8,0,0
1.2104935499992275,0,0,66.11448147316175,0,0,7,0,0
1.395996932470446,0,0,80.78095887118964,0,1,13,0,0
2.0774323339935115,0,0,60.034858287963345,0,1,11,0,0
9.342679589921877,0,0,80.99316568841579,0,1,13,0,0
2.621244014307157,1,0,62.430290062728446,0,0,20,0,0
15.789152525437032,4,1,28.892046616352292,0,1,2,1,1
3.3987998865582654,0,0,94.19951946523953,0,2,18,0,0
7.202049776395498,0,0,81.81232046202169,0,1,18,1,0
27.86800030537559,3,1,46.795489644088576,0,2,0,1,1
1.4395721475041996,0,0,78.57851729266396,0,1,10,0,0
9.906486989040737,0,0,62.2503076869272,0,0,16,0,0
9.319672274789522,0,0,71.96159863335778,0,1,9,0,0
9.70395241404781,0,0,73.33181771344934,0,0,17,0,0
2.4852480830983894,1,0,96.68790308524336,1,1,12,1,0
17.63398870015141,4,1,24.35617604921428,0,2,13,0,1
1.0416131185521154,0,0,87.549773965588,0,1,8,0,0
9.520147002002913,0,0,81.13404295023032,0,2,15,0,0
26.610841512180798,4,1,25.938522879148557,0,1,2,0,1
4.1193549790914545,0,0,85.66072251184704,0,2,14,1,0
3.0183236697332694,0,0,91.2069685057524,1,2,13,0,0
5.785749202901677,0,0,72.78234082509248,0,1,10,0,0
4.0779325121334296,0,0,60.16590640204256,0,2,13,1,0
18.64854664814035,4,1,34.6802887874689,1,0,13,1,1
3.564060829090721,0,0,97.02922644268162,1,1,7,0,0
23.41333095730683,4,1,49.66064304111072,1,1,17,0,1
6.482072873959011,0,0,98.31575380955869,1,2,21,0,0
3.212952455676743,0,0,90.91237938506043,0,2,21,0,0
9.148779542611528,1,0,67.0387745667675,0,2,11,0,0
3.745830963358092,1,0,82.30877636596529,0,0,6,0,0
3.8492676785143414,0,0,81.51093343287803,0,0,16,1,0
5.7574189177845225,0,0,62.07468032020317,0,1,19,0,0
9.317187971970787,0,0,78.33990227707169,1,0,16,1,0
2.120632142835609,2,0,66.98252392631309,1,1,17,0,0
1.0050271459312388,0,0,70.16132489300091,0,2,21,0,0
9.799628673836605,0,0,82.71697785138855,0,2,20,1,0
9.468278903561792,0,0,69.06094632727752,0,0,18,0,0
4.51695535274535,0,0,60.06087153092818,0,1,12,0,0
5.744696311242935,1,0,94.39585568510337,0,1,13,0,0
4.935138457179983,0,0,90.17334617513735,0,1,19,0,0
4.082538371572607,0,0,76.2416972970877,1,2,12,0,0
4.762312389304645,0,0,82.22978677281014,0,0,19,1,0
22.53463582466336,4,1,39.26294577432518,0,2,3,1,1
9.288801464092746,2,0,86.64415600253915,0,1,10,0,0
3.824612854076334,0,0,85.37707848108386,0,2,15,0,0
3.60851873695846,1,0,60.063763762691224,0,2,16,0,0
4.178066207157081,0,0,67.29251383354558,0,1,21,0,0
2.7822622318482093,0,0,97.88423604658131,1,1,20,0,0
8.740200935208533,1,0,72.97643061260116,0,0,7,0,0
5.305048628610008,0,0,97.9624316818603,0,1,9,0,0
2.739936848347528,0,0,85.60487225324029,0,1,21,0,0
9.562930379996173,2,0,86.36491257117555,0,0,19,1,0
9.901636171294953,0,0,61.84815249643084,1,2,8,0,0
5.567294364562306,0,0,82.12781764052806,0,1,15,0,0
3.152459814033926,0,0,88.87921912948718,0,2,18,0,0
8.096361015841104,0,0,71.73661645545263,0,1,15,0,0
8.651139393311787,1,0,94.00962424551616,0,1,13,0,0
3.1771689114210693,1,0,70.19928482709847,1,1,11,0,0
8.823288254471748,1,0,83.46549079977731,0,2,15,0,0
9.950468870410843,0,0,61.23019860741809,0,0,10,0,0
9.935641630822671,0,0,75.9112301329051,1,1,9,1,0
18.59002533855303,4,1,39.21958730861613,0,2,7,0,1
20.16207153382591,4,1,38.0055521362548,1,0,14,1,1
18.063424747980044,4,1,33.75618001775912,0,2,19,1,1
3.243919674246791,0,0,84.43189649082804,0,1,11,0,0
2.88943563628594,0,0,90.41816261433297,0,1,7,0,0
3.6933891655316886,0,0,79.13551964113286,1,0,13,0,0
2.7932982755006366,1,0,86.43265502059732,0,1,19,0,0
1.3841602378760915,0,0,71.39729176864817,0,0,9,0,0
6.424862029648573,0,0,73.7655436034481,0,0,11,0,0
6.673078713246875,0,0,87.87100051077779,0,1,14,1,0
2.5204139676926367,0,0,73.78214250936418,0,1,10,0,0
8.85559080393526,0,0,73.398416022314,0,1,7,0,0
2.229809946666141,0,0,80.81822469648102,0,0,13,0,0
5.780700764616679,0,0,96.78323395733867,0,0,13,0,0
9.034587152437519,0,0,71.07397467237593,0,1,12,0,0
4.180009484660742,1,0,69.35394087690253,0,0,12,0,0
2.3318954335372815,0,0,73.60072964454733,0,2,9,0,0
1.1452811176015647,2,0,94.57974239609615,1,1,6,1,0
28.1523540526703,4,1,31.261178363700104,1,1,23,1,1
7.163857195813788,0,0,76.11842511432103,0,0,6,1,0
9.321262721008338,1,0,70.80475462031573,0,1,6,1,0
27.665524411509907,3,1,38.64182725494267,1,1,21,0,1
25.61366165991284,3,1,25.20948720421168,1,1,14,0,1
7.728728016308224,0,0,98.92742201243058,0,1,13,0,0
9.326078800418335,0,0,61.28717153530178,0,1,7,0,0
5.172032652631312,0,0,89.2729154365654,0,1,10,0,0
17.00519963427228,3,1,47.45834670678498,0,0,20,1,1
7.652738942047995,0,0,96.52812386895303,0,1,21,0,0
2.3483206488329653,0,0,79.16601125973108,0,1,7,0,0
7.6945949850804265,0,0,82.32625798417986,0,0,12,1,0
4.452599962360532,1,0,60.76620533799528,0,1,14,0,0
26.748927563547348,3,1,29.96402529606133,1,2,14,1,1
6.003229774075084,0,0,68.213402816684,1,1,16,0,0
29.961248555164474,4,1,27.425998764318464,1,2,8,1,1
5.8648055671276484,1,0,83.70889137495224,0,2,10,0,0
4.699019047627569,1,0,97.1205242230163,1,0,9,1,0
9.987559978062098,0,0,62.39590474922033,0,0,13,0,0
6.540884119587801,0,0,86.57622150300642,0,0,21,1,0
5.61857903698705,2,0,68.66436426297311,1,1,7,1,0
17.116566925648048,3,1,42.959006973917326,0,1,3,0,1
9.802354731348721,0,0,85.67646975254635,0,2,21,1,0
8.94678952967437,1,0,63.84636943670762,1,2,10,1,0
4.5388601564522,0,0,60.5470393275085,0,0,8,1,0
9.89762488017554,0,0,86.30683138404379,1,0,21,0,0
29.32400551522447,3,1,47.00974421991344,1,1,2,1,1
9.866028773874838,0,0,83.48939040218526,0,1,11,0,0
7.467569399565892,1,0,62.82680817395815,0,1,16,0,0
6.210942695757193,0,0,96.3091439237955,0,0,19,0,0
8.417761140416516,0,0,74.81569340112397,0,1,14,0,0
6.5052445948038224,2,0,97.5375724097992,1,2,18,0,0
24.85265929579412,4,1,27.168605546508033,1,2,1,0,1
2.606596572845998,0,0,87.08234505227176,1,1,15,0,0
18.193916876752702,3,1,23.107436265239937,0,0,13,1,1
7.003646356248307,0,0,77.63280940853936,0,2,8,0,0
2.4499087276998592,0,0,72.01992143282366,0,2,17,0,0
2.5248835097320477,0,0,74.1433168439547,1,1,17,0,0
6.852546017846702,1,0,76.89407172630341,0,0,9,1,0
5.728485662866051,1,0,83.48251845523198,1,0,20,0,0
1.2651791919619682,0,0,62.013368172398295,0,0,6,0,0
9.841453950993035,0,0,63.70844894390259,0,1,19,0,0
1.2414193339406971,1,0,89.99631056139737,0,2,11,0,0
4.864955118964543,0,0,94.40586483038805,0,2,6,0,0
19.77880516724605,4,1,43.92540071436093,0,2,1,1,1
4.766068591798929,0,0,60.550980006995765,0,1,12,0,0
16.553312647360755,4,1,44.4210672203135,0,2,23,1,1
2.8753231030688804,1,0,95.32906726782983,0,1,12,0,0
8.44274865460513,0,0,79.93078113701013,0,0,21,0,0
3.5660352704300595,1,0,76.83666165603591,0,2,19,0,0
7.447124431712921,0,0,71.82344505275117,0,1,10,1,0
3.737604934035353,2,0,67.31059571118796,1,0,12,0,0
6.72073475217009,2,0,71.88487266671301,0,1,21,0,0
2.1692526748518244,0,0,70.17697849913397,1,1,7,1,0
8.80327131253648,0,0,94.19364740361802,1,1,6,0,0
5.711020537991539,2,0,63.34043939228807,0,0,10,1,0
7.881296853081175,0,0,78.61225857006116,1,0,10,0,0
3.1464131665233923,0,0,72.24899407716987,0,0,17,1,0
19.208779512229434,4,1,22.816397430517277,1,1,21,1,1
8.400861761803018,0,0,82.4425813798819,1,1,12,0,0
2.7176080157504385,0,0,62.75360336158675,0,1,17,0,0
2.691299089234534,0,0,67.16239914641649,0,2,19,1,0
5.156888356425002,0,0,84.38489037337082,0,0,17,0,0
9.981019722675775,0,0,71.93553009878958,0,1,20,1,0
5.041834466877586,0,0,91.96204374465609,0,0,19,0,0
29.79686184625902,4,1,43.10458388613043,1,1,16,0,1
4.566411692472387,1,0,85.45642155974612,0,0,19,0,0
9.599555635881218,2,0,92.05270315465384,0,1,10,0,0
18.98736793162037,4,1,28.28840604225468,1,2,16,1,1
4.221216726318174,0,0,60.04283238692888,1,1,9,0,0
18.519291592214504,3,1,41.742315292889046,1,2,10,1,1
3.224597898513909,0,0,71.69784545609534,0,0,21,1,0
